User_ID,Home_TN_Cell,User_Profile,Base_Demand_Mbps,Demand_Hour_0,Lat_Hour_0,Lon_Hour_0,Demand_Hour_1,Lat_Hour_1,Lon_Hour_1,Demand_Hour_2,Lat_Hour_2,Lon_Hour_2,Demand_Hour_3,Lat_Hour_3,Lon_Hour_3,Demand_Hour_4,Lat_Hour_4,Lon_Hour_4,Demand_Hour_5,Lat_Hour_5,Lon_Hour_5,Demand_Hour_6,Lat_Hour_6,Lon_Hour_6,Demand_Hour_7,Lat_Hour_7,Lon_Hour_7,Demand_Hour_8,Lat_Hour_8,Lon_Hour_8,Demand_Hour_9,Lat_Hour_9,Lon_Hour_9,Demand_Hour_10,Lat_Hour_10,Lon_Hour_10,Demand_Hour_11,Lat_Hour_11,Lon_Hour_11,Demand_Hour_12,Lat_Hour_12,Lon_Hour_12,Demand_Hour_13,Lat_Hour_13,Lon_Hour_13,Demand_Hour_14,Lat_Hour_14,Lon_Hour_14,Demand_Hour_15,Lat_Hour_15,Lon_Hour_15,Demand_Hour_16,Lat_Hour_16,Lon_Hour_16,Demand_Hour_17,Lat_Hour_17,Lon_Hour_17,Demand_Hour_18,Lat_Hour_18,Lon_Hour_18,Demand_Hour_19,Lat_Hour_19,Lon_Hour_19,Demand_Hour_20,Lat_Hour_20,Lon_Hour_20,Demand_Hour_21,Lat_Hour_21,Lon_Hour_21,Demand_Hour_22,Lat_Hour_22,Lon_Hour_22,Demand_Hour_23,Lat_Hour_23,Lon_Hour_23
459,7,Light (Text/Web),0.68,0.14,43.0333,-81.0451,0.14,43.0333,-81.0451,0.14,43.0333,-81.0451,0.14,43.0333,-81.0451,0.15,43.0333,-81.0451,0.16,43.0333,-81.0451,0.18,43.0333,-81.0451,0.22,43.0333,-81.0451,0.28,43.0441,-81.0488,0.34,43.0441,-81.0488,0.41,43.0512,-81.0381,0.46,43.0512,-81.0381,0.48,43.0512,-81.0381,0.47,43.0512,-81.0381,0.45,43.0359,-81.0455,0.44,43.044,-81.0437,0.47,43.044,-81.0437,0.55,43.0435,-81.0423,0.68,43.0283,-81.0418,0.79,43.0283,-81.0418,0.83,43.0283,-81.0418,0.77,43.0283,-81.0418,0.63,43.0396,-81.0361,0.47,43.0396,-81.0361
460,7,Heavy (Gaming/4K),19.9,3.98,43.1626,-81.2432,3.99,43.1626,-81.2432,4.02,43.1626,-81.2432,4.09,43.1626,-81.2432,4.26,43.1626,-81.2432,4.63,43.1626,-81.2432,5.33,43.1626,-81.2432,6.46,43.1626,-81.2432,8.07,43.1691,-81.2466,10.02,43.1691,-81.2466,11.95,43.1596,-81.2393,13.42,43.2194,-81.4291,14.05,43.17,-81.2405,13.79,43.2224,-81.4319,13.06,43.2224,-81.4319,12.71,43.2213,-81.4297,13.6,43.2213,-81.4297,16.15,43.2213,-81.4297,19.78,43.2213,-81.4297,23.0,43.2213,-81.4297,24.16,43.2213,-81.4297,22.46,43.1634,-81.248,18.47,43.1634,-81.248,13.68,43.1675,-81.2344
461,7,Heavy (Gaming/4K),16.65,3.33,42.9662,-81.3832,3.34,42.9662,-81.3832,3.36,42.9662,-81.3832,3.42,42.9662,-81.3832,3.57,42.9662,-81.3832,3.88,42.9662,-81.3832,4.46,42.9662,-81.3832,5.41,42.9662,-81.3832,6.75,42.9662,-81.3832,8.38,42.9662,-81.3832,10.0,42.9709,-81.379,11.23,42.9709,-81.379,11.76,42.9709,-81.379,11.54,42.9684,-81.3808,10.93,42.9728,-81.389,10.63,42.9635,-81.3868,11.38,42.9639,-81.376,13.51,42.9639,-81.376,16.55,42.9639,-81.376,19.25,42.9639,-81.376,20.22,42.9639,-81.376,18.79,42.9712,-81.3943,15.45,42.9712,-81.3943,11.45,42.9712,-81.3943
462,7,Medium (Social/Video),1.67,0.33,42.9294,-81.3026,0.33,42.9294,-81.3026,0.34,42.933,-81.2979,0.34,42.9353,-81.299,0.36,42.9353,-81.299,0.39,42.9353,-81.299,0.45,42.9353,-81.299,0.54,42.9353,-81.299,0.68,42.9239,-81.3022,0.84,42.9239,-81.3022,1.0,42.9239,-81.3022,1.12,42.937,-81.3094,1.18,42.9308,-81.3009,1.16,42.9308,-81.3009,1.09,42.9308,-81.3009,1.06,42.9308,-81.3009,1.14,42.9308,-81.3009,1.35,42.9238,-81.3043,1.66,42.9209,-81.2965,1.93,42.9209,-81.2965,2.03,42.9209,-81.2965,1.88,42.9209,-81.2965,1.55,42.938,-81.301,1.15,42.938,-81.301
463,8,Medium (Social/Video),3.88,0.78,45.269,-75.778,0.78,45.269,-75.778,0.78,45.269,-75.778,0.8,45.269,-75.778,0.83,45.269,-75.778,0.9,45.269,-75.778,1.04,45.2671,-75.7742,1.26,45.2674,-75.7577,1.58,45.2755,-75.7803,1.96,45.2755,-75.7803,2.33,45.2755,-75.7803,2.62,45.2691,-75.7896,2.74,45.2691,-75.7896,2.69,45.2684,-75.7885,2.55,45.2684,-75.7885,2.48,45.2684,-75.7885,2.66,45.2684,-75.7885,3.15,45.2684,-75.7885,3.86,45.2684,-75.7885,4.49,45.2659,-75.7771,4.72,45.2629,-75.7629,4.38,45.2629,-75.7629,3.61,45.2629,-75.7629,2.67,45.2629,-75.7629
464,17,Light (Text/Web),0.86,0.17,43.1331,-79.8395,0.17,43.1331,-79.8395,0.17,43.1312,-79.8353,0.18,43.1312,-79.8353,0.18,43.1312,-79.8353,0.2,43.1286,-79.8471,0.23,43.1286,-79.8471,0.28,43.1286,-79.8471,0.35,43.1286,-79.8471,0.43,43.1286,-79.8471,0.52,43.1286,-79.8471,0.58,43.1286,-79.8471,0.61,43.1277,-79.8422,0.6,43.1341,-79.8327,0.56,43.1023,-79.8721,0.55,43.1023,-79.8721,0.59,43.1017,-79.8883,0.7,43.1017,-79.8883,0.85,43.1017,-79.8883,0.99,43.1017,-79.8883,1.04,43.1017,-79.8883,0.97,43.1077,-79.8764,0.8,43.1077,-79.8764,0.59,43.1077,-79.8764
465,8,Heavy (Gaming/4K),11.34,2.27,45.4792,-75.7157,2.28,45.4792,-75.7157,2.29,45.4792,-75.7157,2.33,45.4742,-75.7202,2.43,45.4742,-75.7202,2.64,45.4742,-75.7202,3.04,45.4823,-75.7113,3.68,45.4749,-75.711,4.6,45.4749,-75.711,5.71,45.4749,-75.711,6.81,45.4924,-75.7212,7.65,45.497,-75.6783,8.01,45.493,-75.6764,7.86,45.493,-75.6764,7.45,45.493,-75.6764,7.24,45.493,-75.6764,7.75,45.4944,-75.673,9.2,45.4944,-75.673,11.27,45.4944,-75.673,13.11,45.4944,-75.673,13.77,45.4944,-75.673,12.8,45.4944,-75.673,10.53,45.4983,-75.7254,7.8,45.4983,-75.7254
466,1,Medium (Social/Video),3.06,0.61,43.7864,-79.4999,0.61,43.7864,-79.4999,0.62,43.7864,-79.4999,0.63,43.7864,-79.4999,0.65,43.7864,-79.4999,0.71,43.7864,-79.4999,0.82,43.7864,-79.4999,0.99,43.7864,-79.4999,1.24,43.7864,-79.4999,1.54,43.7864,-79.4999,1.84,43.7768,-79.5041,2.06,43.7768,-79.5041,2.16,43.7806,-79.4929,2.12,43.7813,-79.5618,2.01,43.7813,-79.5618,1.95,43.7848,-79.5646,2.09,43.7848,-79.5646,2.48,43.7848,-79.5646,3.04,43.7908,-79.488,3.53,43.7782,-79.5044,3.71,43.7782,-79.5044,3.45,43.7786,-79.556,2.84,43.7786,-79.556,2.1,43.7786,-79.556
467,3,Light (Text/Web),0.73,0.15,44.2005,-76.5597,0.15,44.2005,-76.5597,0.15,44.2005,-76.5597,0.15,44.1933,-76.558,0.16,44.1933,-76.558,0.17,44.1933,-76.558,0.2,44.2025,-76.5556,0.24,44.2025,-76.5556,0.3,44.2157,-76.5657,0.37,44.2157,-76.5657,0.44,44.1965,-76.5591,0.49,44.1965,-76.5591,0.52,44.2044,-76.5513,0.51,44.2044,-76.5513,0.48,44.2137,-76.5652,0.47,44.1844,-76.5533,0.5,44.1936,-76.5608,0.59,44.1936,-76.5608,0.73,44.1936,-76.5608,0.85,44.1936,-76.5608,0.89,44.2067,-76.564,0.83,44.2067,-76.564,0.68,44.2067,-76.564,0.5,44.2067,-76.564
468,1,Heavy (Gaming/4K),23.65,4.73,43.5451,-79.2737,4.74,43.5451,-79.2737,4.77,43.5451,-79.2737,4.86,43.5451,-79.2737,5.07,43.5451,-79.2737,5.51,43.5451,-79.2737,6.33,43.548,-79.2674,7.68,43.5477,-79.2789,9.59,43.5477,-79.2789,11.9,43.5477,-79.2789,14.2,43.5377,-79.2815,15.95,43.5377,-79.2815,16.69,43.5377,-79.2815,16.38,43.5377,-79.2815,15.52,43.5377,-79.2815,15.1,43.5377,-79.2815,16.16,43.5349,-79.2735,19.19,43.5349,-79.2735,23.5,43.5349,-79.2735,27.33,43.5349,-79.2735,28.71,43.5349,-79.2735,26.69,43.5349,-79.2735,21.95,43.5458,-79.2735,16.25,43.5383,-79.2709
469,3,Medium (Social/Video),2.67,0.53,44.3322,-76.6631,0.54,44.3322,-76.6631,0.54,44.3322,-76.6631,0.55,44.3322,-76.6631,0.57,44.4061,-76.674,0.62,44.4061,-76.674,0.71,44.3378,-76.6608,0.87,44.3276,-76.6623,1.08,44.3293,-76.6634,1.34,44.3293,-76.6634,1.6,44.3293,-76.6634,1.8,44.3579,-76.6398,1.88,44.3359,-76.6528,1.85,44.3558,-76.6395,1.75,44.3558,-76.6395,1.7,44.3622,-76.6478,1.82,44.3349,-76.667,2.17,44.3346,-76.6612,2.65,44.3341,-76.6628,3.08,44.3341,-76.6628,3.24,44.3302,-76.6681,3.01,44.3302,-76.6681,2.48,44.4042,-76.6735,1.83,44.4042,-76.6735
470,17,Heavy (Gaming/4K),11.87,2.38,43.1293,-79.7877,2.38,43.1293,-79.7877,2.4,43.1396,-79.7755,2.44,43.1396,-79.7755,2.54,43.1396,-79.7755,2.76,43.1396,-79.7755,3.18,43.1396,-79.7755,3.85,43.1396,-79.7755,4.81,43.1396,-79.7755,5.97,43.1396,-79.7755,7.13,43.1396,-79.7755,8.01,43.1396,-79.7755,8.38,43.1396,-79.7755,8.22,43.1396,-79.7755,7.79,43.1396,-79.7755,7.58,43.132,-79.7946,8.11,43.132,-79.7946,9.63,43.132,-79.7946,11.8,43.1299,-79.7815,13.72,43.1299,-79.7815,14.41,43.1299,-79.7815,13.4,43.1299,-79.7815,11.02,43.123,-79.7805,8.16,43.123,-79.7805
471,7,Medium (Social/Video),4.33,0.87,42.8069,-81.3768,0.87,42.8069,-81.3768,0.87,42.8069,-81.3768,0.89,42.8069,-81.3768,0.93,42.8069,-81.3768,1.01,42.8069,-81.3768,1.16,42.8025,-81.3794,1.41,42.8025,-81.3794,1.76,42.8025,-81.3794,2.18,42.8025,-81.3794,2.6,42.8025,-81.3794,2.92,42.807,-81.3761,3.06,42.9264,-81.2353,3.0,42.9264,-81.2353,2.84,42.7984,-81.3763,2.76,42.7973,-81.3756,2.96,42.8093,-81.3753,3.51,42.8093,-81.3753,4.3,42.8093,-81.3753,5.0,42.8116,-81.3721,5.26,42.8116,-81.3721,4.88,42.8116,-81.3721,4.02,42.8116,-81.3721,2.97,42.8116,-81.3721
472,5,Heavy (Gaming/4K),11.28,2.26,46.345,-80.7066,2.26,46.345,-80.7066,2.28,46.345,-80.7066,2.32,46.345,-80.7066,2.42,46.345,-80.7066,2.63,46.345,-80.7066,3.02,46.3458,-80.7139,3.66,46.3378,-80.6975,4.57,46.3449,-80.717,5.68,46.3392,-80.7019,6.78,46.3383,-80.7043,7.61,46.3451,-80.7063,7.96,46.3451,-80.7063,7.81,46.3431,-80.7158,7.4,46.3461,-80.7161,7.2,46.3461,-80.7161,7.71,46.3461,-80.7161,9.15,46.3461,-80.7161,11.21,46.3461,-80.7161,13.04,46.3461,-80.7161,13.7,46.3425,-80.6991,12.73,46.3425,-80.6991,10.47,46.3425,-80.6991,7.75,46.3425,-80.6991
473,3,Light (Text/Web),0.89,0.18,43.9504,-76.5739,0.18,43.9504,-76.5739,0.18,43.9504,-76.5739,0.18,43.9504,-76.5739,0.19,43.9504,-76.5739,0.21,43.9504,-76.5739,0.24,43.9504,-76.5739,0.29,43.9504,-76.5739,0.36,43.9504,-76.5739,0.45,43.9639,-76.5692,0.53,43.9639,-76.5692,0.6,43.9639,-76.5692,0.63,44.0289,-76.4969,0.62,44.0289,-76.4969,0.58,44.0289,-76.4969,0.57,43.969,-76.5793,0.61,43.969,-76.5793,0.72,43.9676,-76.5657,0.88,44.0327,-76.4972,1.03,43.97,-76.5917,1.08,43.97,-76.5917,1.0,43.9613,-76.5724,0.83,43.9613,-76.5724,0.61,43.9613,-76.5724
474,5,Medium (Social/Video),2.27,0.45,46.3081,-80.8796,0.46,46.3081,-80.8796,0.46,46.3081,-80.8796,0.47,46.3081,-80.8796,0.49,46.3081,-80.8796,0.53,46.3015,-80.8819,0.61,46.3664,-80.9019,0.74,46.3664,-80.9019,0.92,46.5443,-80.6512,1.14,46.5443,-80.6512,1.36,46.5443,-80.6512,1.53,46.5443,-80.6512,1.6,46.5443,-80.6512,1.57,46.5443,-80.6512,1.49,46.5443,-80.6512,1.45,46.5443,-80.6512,1.55,46.5443,-80.6512,1.84,46.5443,-80.6512,2.26,46.5443,-80.6512,2.62,46.3011,-80.8677,2.76,46.3011,-80.8677,2.56,46.3048,-80.8856,2.11,46.3048,-80.8856,1.56,46.3048,-80.8856
475,8,Medium (Social/Video),4.26,0.85,45.5953,-75.7519,0.85,45.5953,-75.7519,0.86,45.5953,-75.7519,0.88,45.5953,-75.7519,0.91,45.5953,-75.7519,0.99,45.5953,-75.7519,1.14,45.5903,-75.754,1.38,45.5903,-75.754,1.73,45.6734,-75.9073,2.15,45.6734,-75.9073,2.56,45.6734,-75.9073,2.87,45.6734,-75.9073,3.01,45.5971,-75.7487,2.95,45.5971,-75.7487,2.8,45.5971,-75.7487,2.72,45.6613,-75.9129,2.91,45.6613,-75.9129,3.46,45.5848,-75.7512,4.24,45.5873,-75.7276,4.93,45.5873,-75.7276,5.18,45.5873,-75.7276,4.81,45.5873,-75.7276,3.96,45.5981,-75.7531,2.93,45.5981,-75.7531
476,3,Medium (Social/Video),4.94,0.99,44.392,-76.3486,0.99,44.392,-76.3486,1.0,44.392,-76.3486,1.02,44.392,-76.3486,1.06,44.392,-76.3486,1.15,44.392,-76.3486,1.32,44.392,-76.3486,1.6,44.392,-76.3486,2.0,42.6916,-75.523,2.49,42.6916,-75.523,2.97,44.394,-76.3398,3.33,44.394,-76.3398,3.49,44.394,-76.3398,3.42,44.394,-76.3398,3.24,44.3926,-76.3481,3.15,44.3801,-76.3541,3.38,44.3966,-76.3399,4.01,44.3966,-76.3399,4.91,44.3897,-76.3464,5.71,44.3897,-76.3464,6.0,44.3954,-76.3488,5.57,42.6802,-75.5201,4.58,44.4241,-76.3252,3.39,44.4241,-76.3252
477,1,Medium (Social/Video),4.24,0.85,43.7287,-79.1557,0.85,43.7287,-79.1557,0.86,43.7287,-79.1557,0.87,43.7287,-79.1557,0.91,43.7287,-79.1557,0.99,43.7287,-79.1557,1.14,43.7287,-79.1557,1.38,43.7287,-79.1557,1.72,43.7287,-79.1557,2.14,43.7227,-79.1592,2.55,43.7296,-79.1567,2.86,43.7296,-79.1567,3.0,43.7287,-79.1538,2.94,43.7288,-79.1579,2.79,43.7218,-79.1488,2.71,43.7218,-79.1488,2.9,43.7293,-79.1529,3.44,43.7293,-79.1529,4.22,43.7217,-79.1538,4.91,43.7351,-79.1466,5.15,43.7351,-79.1466,4.79,43.7351,-79.1466,3.94,43.7351,-79.1466,2.92,43.7351,-79.1466
478,8,Medium (Social/Video),1.7,0.34,45.3159,-75.9195,0.34,45.3159,-75.9195,0.34,45.3159,-75.9195,0.35,45.3159,-75.9195,0.36,45.3159,-75.9195,0.4,45.3159,-75.9195,0.45,45.3159,-75.9195,0.55,45.3159,-75.9195,0.69,45.3159,-75.9195,0.86,45.3155,-75.9219,1.02,45.3155,-75.9219,1.15,45.3155,-75.9219,1.2,45.3155,-75.9219,1.18,45.3155,-75.9219,1.12,45.3155,-75.9219,1.09,45.3104,-75.9167,1.16,45.3104,-75.9167,1.38,45.3104,-75.9167,1.69,45.3173,-75.9269,1.96,45.3162,-75.9291,2.06,45.2137,-75.956,1.92,45.2137,-75.956,1.58,45.2137,-75.956,1.17,45.2137,-75.956
479,3,Light (Text/Web),0.7,0.14,44.2826,-76.6166,0.14,44.2826,-76.6166,0.14,44.2826,-76.6166,0.14,44.2781,-76.6189,0.15,44.2781,-76.6189,0.16,44.2781,-76.6189,0.19,44.2815,-76.6094,0.23,44.2733,-76.6222,0.29,44.2843,-76.6169,0.35,44.2843,-76.6169,0.42,44.2863,-76.6149,0.47,44.287,-76.6173,0.5,44.287,-76.6173,0.49,44.287,-76.6173,0.46,44.287,-76.6173,0.45,44.2823,-76.618,0.48,44.3469,-76.8464,0.57,44.3469,-76.8464,0.7,44.2886,-76.6136,0.81,44.284,-76.608,0.85,44.2653,-76.6147,0.79,44.2653,-76.6147,0.65,44.2814,-76.6184,0.48,44.2814,-76.6184
480,5,Medium (Social/Video),3.71,0.74,46.9064,-81.004,0.74,46.9064,-81.004,0.75,46.9064,-81.004,0.76,46.9064,-81.004,0.79,46.9064,-81.004,0.86,46.9064,-81.004,0.99,46.9064,-81.004,1.2,46.9064,-81.004,1.5,46.9137,-81.0147,1.87,46.9137,-81.0147,2.23,46.9226,-81.022,2.5,46.9226,-81.022,2.62,46.9226,-81.022,2.57,46.9079,-80.9978,2.43,46.9099,-81.0025,2.37,46.9099,-81.0025,2.54,46.9099,-81.0025,3.01,46.9126,-81.0105,3.69,46.9126,-81.0105,4.29,46.9126,-81.0105,4.5,46.9039,-81.009,4.19,46.9039,-81.009,3.44,46.9039,-81.009,2.55,46.9039,-81.009
481,3,Light (Text/Web),0.27,0.05,44.1981,-76.3132,0.05,44.1981,-76.3132,0.05,44.1981,-76.3132,0.05,44.1981,-76.3132,0.06,44.1981,-76.3132,0.06,44.1981,-76.3132,0.07,44.1981,-76.3132,0.09,44.1906,-76.3156,0.11,44.1906,-76.3156,0.13,44.1967,-76.307,0.16,44.1967,-76.307,0.18,44.1987,-76.3247,0.19,44.1987,-76.3247,0.18,44.1987,-76.3247,0.17,44.1987,-76.3247,0.17,44.2004,-76.316,0.18,44.2004,-76.316,0.22,44.2023,-76.311,0.26,44.2023,-76.311,0.31,44.1941,-76.3089,0.32,44.1941,-76.3089,0.3,44.1926,-76.314,0.25,44.1926,-76.314,0.18,44.1926,-76.314
482,5,Heavy (Gaming/4K),16.61,3.33,46.4704,-80.9251,3.33,46.4704,-80.9251,3.35,46.4704,-80.9251,3.41,46.4714,-80.9234,3.56,46.4714,-80.9234,3.87,46.4714,-80.9234,4.45,46.4714,-80.9234,5.39,46.4714,-80.9234,6.74,46.4651,-80.932,8.36,46.4651,-80.932,9.98,46.4651,-80.932,11.2,46.4702,-80.922,11.73,46.4702,-80.922,11.51,46.4685,-80.9068,10.91,46.4756,-80.9317,10.61,46.474,-80.9229,11.36,46.474,-80.9229,13.48,46.4746,-80.9189,16.51,46.4746,-80.9189,19.2,46.4718,-80.9277,20.17,46.4736,-80.923,18.75,46.4736,-80.923,15.42,46.4736,-80.923,11.42,46.4736,-80.923
483,1,Medium (Social/Video),4.51,0.9,43.8283,-79.1026,0.9,43.8283,-79.1026,0.91,43.8283,-79.1026,0.93,43.8283,-79.1026,0.97,43.8283,-79.1026,1.05,43.8283,-79.1026,1.21,43.8318,-79.0976,1.46,43.8962,-79.0802,1.83,43.8962,-79.0802,2.27,43.8415,-79.0965,2.71,43.8415,-79.0965,3.04,43.8415,-79.0965,3.18,43.8415,-79.0965,3.12,43.8415,-79.0965,2.96,43.8283,-79.1062,2.88,43.8296,-79.1005,3.08,43.8296,-79.1005,3.66,43.8279,-79.1127,4.48,43.8279,-79.1127,5.21,43.8332,-79.0989,5.47,43.8332,-79.0989,5.08,43.8297,-79.1086,4.18,43.8319,-79.0907,3.1,43.9037,-79.0888
484,1,Medium (Social/Video),4.33,0.87,43.6537,-79.5028,0.87,43.6537,-79.5028,0.87,43.6537,-79.5028,0.89,43.6537,-79.5028,0.93,43.6537,-79.5028,1.01,43.6537,-79.5028,1.16,43.6537,-79.5028,1.41,43.6537,-79.5028,1.76,43.645,-79.5161,2.18,43.645,-79.5161,2.6,43.645,-79.5161,2.92,43.6521,-79.5106,3.06,43.6521,-79.5106,3.0,43.6533,-79.5072,2.84,43.6602,-79.5061,2.77,43.6602,-79.5061,2.96,43.6602,-79.5061,3.52,43.6592,-79.5027,4.31,43.6592,-79.5027,5.01,43.6592,-79.5027,5.26,43.6534,-79.5184,4.89,43.653,-79.5066,4.02,43.653,-79.5066,2.98,43.653,-79.5066
485,5,Light (Text/Web),0.74,0.15,46.5857,-80.9425,0.15,46.5857,-80.9425,0.15,46.5927,-80.942,0.15,46.5927,-80.942,0.16,46.5904,-80.9438,0.17,46.5812,-80.9389,0.2,46.1459,-81.7462,0.24,46.1438,-81.7481,0.3,46.5826,-80.9515,0.37,46.5844,-80.9444,0.45,46.5844,-80.9444,0.5,46.5914,-80.9413,0.52,46.5976,-80.942,0.51,46.5976,-80.942,0.49,46.5929,-80.9511,0.47,46.5929,-80.9511,0.51,46.5839,-80.9491,0.6,46.5839,-80.9491,0.74,46.5839,-80.9491,0.86,46.5839,-80.9491,0.9,46.5818,-80.9479,0.84,46.5818,-80.9479,0.69,46.5818,-80.9479,0.51,46.5818,-80.9479
486,17,Medium (Social/Video),4.63,0.93,43.3326,-80.0624,0.93,43.3338,-80.0649,0.94,43.3338,-80.0649,0.95,43.3338,-80.0649,0.99,43.3338,-80.0649,1.08,43.3338,-80.0649,1.24,43.3289,-80.0567,1.5,43.3289,-80.0567,1.88,43.3321,-80.0572,2.33,43.3308,-80.0618,2.78,43.3299,-80.0604,3.12,43.3299,-80.0604,3.27,43.3299,-80.0604,3.21,43.3371,-80.0563,3.04,43.336,-80.0616,2.96,43.336,-80.0616,3.17,43.336,-80.0616,3.76,43.3227,-80.0605,4.6,43.3307,-80.0608,5.36,43.3307,-80.0608,5.63,43.3329,-80.0691,5.23,43.3329,-80.0691,4.3,43.3329,-80.0691,3.18,43.3329,-80.0691
487,1,Heavy (Gaming/4K),10.83,2.17,43.8038,-79.449,2.17,43.8038,-79.449,2.19,43.8028,-79.4478,2.23,43.8028,-79.4478,2.32,43.8028,-79.4478,2.52,43.8028,-79.4478,2.9,43.808,-79.4538,3.52,43.796,-79.449,4.39,43.796,-79.449,5.45,43.796,-79.449,6.51,43.8133,-79.4581,7.31,43.8133,-79.4581,7.65,43.8133,-79.4581,7.5,43.8133,-79.4581,7.11,43.7952,-79.4315,6.92,43.8109,-79.4439,7.4,43.8109,-79.4439,8.79,43.8109,-79.4439,10.76,43.8013,-79.4434,12.52,43.8013,-79.4434,13.15,43.8013,-79.4434,12.23,43.8013,-79.4434,10.05,43.8015,-79.4368,7.45,43.8015,-79.4368
488,17,Medium (Social/Video),3.89,0.78,43.0002,-79.9137,0.78,43.0002,-79.9137,0.79,43.0002,-79.9137,0.8,43.0002,-79.9137,0.83,43.0002,-79.9137,0.91,43.0002,-79.9137,1.04,43.0004,-79.9113,1.26,43.0004,-79.9113,1.58,42.9219,-79.7052,1.96,42.9219,-79.7052,2.34,42.9219,-79.7052,2.63,42.9219,-79.7052,2.75,43.0017,-79.9116,2.7,43.0017,-79.9116,2.56,43.0017,-79.9116,2.49,43.0017,-79.9116,2.66,43.0017,-79.9116,3.16,42.9265,-79.7214,3.87,42.9265,-79.7214,4.5,42.9997,-79.915,4.73,43.0112,-79.9072,4.39,43.0112,-79.9072,3.61,43.0112,-79.9072,2.68,43.0112,-79.9072
489,7,Light (Text/Web),0.48,0.1,42.5795,-80.9796,0.1,42.5756,-80.9781,0.1,42.5756,-80.9781,0.1,42.5756,-80.9781,0.1,42.5756,-80.9781,0.11,42.5756,-80.9781,0.13,42.5827,-80.9789,0.16,42.5827,-80.9789,0.2,42.5827,-80.9789,0.24,42.5827,-80.9789,0.29,42.5827,-80.9789,0.32,42.5891,-81.0041,0.34,42.5891,-81.0041,0.33,42.5891,-81.0041,0.32,42.5891,-81.0041,0.31,42.5787,-80.9781,0.33,42.5787,-80.9781,0.39,42.571,-80.9791,0.48,42.571,-80.9791,0.56,42.571,-80.9791,0.58,42.5746,-80.9743,0.54,42.5746,-80.9743,0.45,42.579,-80.9803,0.33,42.579,-80.9803
490,17,Medium (Social/Video),2.26,0.45,43.3584,-79.7955,0.45,43.3584,-79.7955,0.46,43.3584,-79.7955,0.47,43.385,-79.782,0.49,43.385,-79.782,0.53,43.385,-79.782,0.61,43.3555,-79.8046,0.74,43.3846,-79.7887,0.92,43.3846,-79.7887,1.14,43.3846,-79.7887,1.36,43.3846,-79.7887,1.53,43.3789,-79.7893,1.6,43.358,-79.8019,1.57,43.358,-79.8019,1.49,43.389,-79.7864,1.45,43.389,-79.7864,1.55,43.3628,-79.7967,1.84,43.355,-79.7971,2.25,43.355,-79.7971,2.62,43.3596,-79.7947,2.75,43.3596,-79.7947,2.56,43.3596,-79.7947,2.1,43.3596,-79.7947,1.56,43.3596,-79.7947
491,7,Light (Text/Web),0.72,0.14,42.7718,-81.1354,0.14,42.7718,-81.1354,0.15,42.7718,-81.1354,0.15,42.7718,-81.1354,0.15,42.7718,-81.1354,0.17,42.7718,-81.1354,0.19,42.7718,-81.1354,0.23,42.7718,-81.1354,0.29,42.7718,-81.1354,0.36,42.7763,-81.1402,0.43,42.7763,-81.1402,0.49,42.7763,-81.1402,0.51,42.7763,-81.1402,0.5,42.7763,-81.1402,0.47,42.7674,-81.1295,0.46,42.7748,-81.1317,0.49,42.7748,-81.1317,0.59,42.7617,-81.1314,0.72,42.7617,-81.1314,0.84,42.7617,-81.1314,0.88,42.7617,-81.1314,0.82,42.7617,-81.1314,0.67,42.7701,-81.1321,0.5,42.773,-81.1087
492,5,Heavy (Gaming/4K),16.73,3.35,46.7817,-81.0618,3.36,46.7817,-81.0618,3.38,46.7872,-81.069,3.44,46.7872,-81.069,3.58,46.7872,-81.069,3.89,46.7872,-81.069,4.48,46.7841,-81.0581,5.43,46.7841,-81.0581,6.78,46.7841,-81.0581,8.42,46.7764,-81.0597,10.05,46.7882,-81.0512,11.28,46.7882,-81.0512,11.81,46.7882,-81.0512,11.59,46.7829,-81.058,10.98,46.7829,-81.058,10.68,46.7829,-81.058,11.43,46.7772,-81.0523,13.57,46.7838,-81.0546,16.62,46.7838,-81.0546,19.33,46.7838,-81.0546,20.31,46.7838,-81.0546,18.88,46.7808,-81.0632,15.52,46.7808,-81.0632,11.5,46.7808,-81.0632
493,3,Medium (Social/Video),2.38,0.48,43.9716,-76.78,0.48,43.9744,-76.784,0.48,43.9744,-76.784,0.49,43.9744,-76.784,0.51,43.9744,-76.784,0.56,43.9744,-76.784,0.64,43.9744,-76.784,0.77,43.9744,-76.784,0.97,43.9744,-76.784,1.2,43.9744,-76.784,1.43,43.9678,-76.7855,1.61,43.9678,-76.7855,1.68,43.9696,-76.7793,1.65,43.9649,-76.7864,1.57,43.9697,-76.7734,1.52,43.9697,-76.7734,1.63,43.9699,-76.7761,1.94,43.5719,-76.3724,2.37,43.5719,-76.3724,2.76,43.566,-76.3751,2.9,43.566,-76.3751,2.69,43.566,-76.3751,2.21,43.566,-76.3751,1.64,43.566,-76.3751
